clip_id,codec,language,family,pesq,stoi,si_sdr,mcd
hi_017,snac,hi,Indo-Aryan,2.1571364402770996,0.8232511814833956,-1.4639683067798615,3.5363147
hi_017,encodec,hi,Indo-Aryan,3.7563974857330322,0.9716707086857411,13.600431680679321,6.177487
hi_017,hifi_codec,hi,Indo-Aryan,2.6209003925323486,0.8715073447873704,4.89266037940979,3.8043003
hi_018,snac,hi,Indo-Aryan,1.3553884029388428,0.7998991047854582,-11.601172685623169,2.995594
hi_018,encodec,hi,Indo-Aryan,3.5715603828430176,0.9679297657134127,13.868322372436523,4.7023244
hi_018,hifi_codec,hi,Indo-Aryan,1.4186371564865112,0.8032347657699646,-11.347360610961914,2.0637925
hi_019,snac,hi,Indo-Aryan,1.5871999263763428,0.8166374871187573,-1.0883930325508118,3.0106895
hi_019,encodec,hi,Indo-Aryan,3.804368734359741,0.971888154086097,13.924072980880737,7.2100005
hi_019,hifi_codec,hi,Indo-Aryan,2.311143398284912,0.8926081072173925,4.442075490951538,3.4616976
hi_020,snac,hi,Indo-Aryan,1.9123814105987549,0.8133550482128836,-1.4097905158996582,2.7063425
hi_020,encodec,hi,Indo-Aryan,3.6845510005950928,0.9713684387597586,11.73551321029663,7.0752153
hi_020,hifi_codec,hi,Indo-Aryan,2.1795616149902344,0.8523307514930482,-2.1475283801555634,2.917049
hi_021,snac,hi,Indo-Aryan,1.996315360069275,0.870428948898069,-6.616716384887695,2.769371
hi_021,encodec,hi,Indo-Aryan,3.771662712097168,0.9738655065158051,12.347745895385742,6.146064
hi_021,hifi_codec,hi,Indo-Aryan,1.9764349460601807,0.8917054270282282,-11.168564558029175,3.8147228
hi_022,snac,hi,Indo-Aryan,1.8597660064697266,0.8708731976797858,-5.053626298904419,3.043136
hi_022,encodec,hi,Indo-Aryan,4.00705099105835,0.9767567828463468,17.754807472229004,5.511177
hi_022,hifi_codec,hi,Indo-Aryan,1.5701701641082764,0.8662670857433808,-7.015867233276367,4.170026
hi_023,snac,hi,Indo-Aryan,1.8638217449188232,0.8369596766879117,-6.173944473266602,3.2532198
hi_023,encodec,hi,Indo-Aryan,3.7518651485443115,0.9638366845398021,15.764745473861694,6.079919
hi_023,hifi_codec,hi,Indo-Aryan,1.8149518966674805,0.872892486944746,-5.883955359458923,5.367157
hi_024,snac,hi,Indo-Aryan,1.7363502979278564,0.8273973105439031,-5.568329691886902,3.4071016
hi_024,encodec,hi,Indo-Aryan,3.9070661067962646,0.9722600006534742,16.93026304244995,5.90992
hi_024,hifi_codec,hi,Indo-Aryan,1.7993345260620117,0.8685906286082001,-5.159659385681152,4.4141207
hi_025,snac,hi,Indo-Aryan,1.7892074584960938,1e-05,-2.3598356544971466,3.100362
hi_025,encodec,hi,Indo-Aryan,3.6851189136505127,1e-05,17.90482521057129,5.7307115
hi_025,hifi_codec,hi,Indo-Aryan,2.4300665855407715,1e-05,3.021264970302582,4.2369747
hi_026,snac,hi,Indo-Aryan,1.739302396774292,0.8417587154298118,-7.792680263519287,2.896008
hi_026,encodec,hi,Indo-Aryan,3.841564893722534,0.9697762047926448,13.614126443862915,5.674009
hi_026,hifi_codec,hi,Indo-Aryan,1.8008472919464111,0.8615713153116923,-7.009080648422241,3.856435
hi_027,snac,hi,Indo-Aryan,1.5073245763778687,0.8138577450959911,-23.715200424194336,3.0205421
hi_027,encodec,hi,Indo-Aryan,3.54437518119812,0.9699401438091269,12.644538879394531,5.41867
hi_027,hifi_codec,hi,Indo-Aryan,1.635561227798462,0.8445498274145614,-7.127584218978882,4.1129613
hi_028,snac,hi,Indo-Aryan,1.7579379081726074,0.8806318346188325,-7.606853246688843,3.6085753
hi_028,encodec,hi,Indo-Aryan,3.5485801696777344,0.9722564688819529,9.774395823478699,6.04691
hi_028,hifi_codec,hi,Indo-Aryan,1.8419411182403564,0.8629351047304921,-6.234843134880066,4.3394513
hi_029,snac,hi,Indo-Aryan,1.4135202169418335,0.8260196517867393,-4.966146945953369,2.9783828
hi_029,encodec,hi,Indo-Aryan,3.620388984680176,0.9679869322751832,13.619399070739746,5.3227935
hi_029,hifi_codec,hi,Indo-Aryan,2.2349250316619873,0.8828808906170346,-1.52088463306427,4.377957
hi_030,snac,hi,Indo-Aryan,2.243736505508423,0.8153434250328736,-6.79288387298584,3.3921359
hi_030,encodec,hi,Indo-Aryan,3.6713898181915283,0.964625224507882,15.564401149749756,6.159625
hi_030,hifi_codec,hi,Indo-Aryan,2.3483870029449463,0.8871268721558557,1.2618136405944824,4.8019843
hi_031,snac,hi,Indo-Aryan,1.7051247358322144,0.8347361821081084,-8.329816460609436,2.7459664
hi_031,encodec,hi,Indo-Aryan,3.8640639781951904,0.9726849591081362,17.006994485855103,5.2654305
hi_031,hifi_codec,hi,Indo-Aryan,1.762178659439087,0.8705805507600691,-5.3127288818359375,4.0038323
hi_032,snac,hi,Indo-Aryan,1.624974012374878,0.8526968730980157,-5.408200025558472,2.9607816
hi_032,encodec,hi,Indo-Aryan,3.755509614944458,0.9722183866284015,16.480799913406372,5.6208763
hi_032,hifi_codec,hi,Indo-Aryan,1.5844979286193848,0.867543258219384,-3.840673863887787,4.4294415
hi_033,snac,hi,Indo-Aryan,2.4792683124542236,0.7937936844512429,-6.920909285545349,2.9231195
